ID,Age,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan
2467,24,80,94105,2,"1,60",3,0,0
2468,40,83,92350,1,"0,80",2,230,0
2469,49,133,94304,1,"7,30",1,0,0
2470,43,89,92780,1,"0,10",2,307,0
2471,33,81,92122,2,"4,50",3,187,0
2472,36,44,91040,2,"1,10",2,85,0
2473,62,119,94720,2,"2,00",1,0,0
2474,57,39,92182,4,"0,90",1,147,0
2475,64,40,92122,2,"1,00",3,0,0
2476,52,79,95817,3,"0,80",1,183,0
2477,54,30,95616,4,"0,70",2,0,0
2478,40,179,90025,1,"2,60",3,0,1
2479,30,178,94063,2,"6,70",1,0,0
2480,55,82,94720,4,"3,80",2,0,0
2481,39,50,91768,2,"2,40",2,0,0
2482,55,64,94306,2,"1,90",2,0,0
2483,28,129,92115,1,"1,50",1,0,0
2484,44,68,93943,4,"2,90",1,0,0
2485,46,30,92697,1,"1,40",3,112,0
2486,61,48,94025,3,"1,50",1,0,0
2487,61,130,92717,1,"1,30",1,257,0
2488,45,40,92886,1,"0,50",3,0,0
2489,38,105,94708,2,"1,90",1,0,0
2490,29,41,92626,4,"0,20",1,0,0
2491,52,168,90404,3,"6,50",3,118,1
2492,38,80,92868,2,"2,70",1,0,0
2493,28,134,96091,2,"3,10",1,0,0
2494,34,49,94025,1,"2,50",3,0,0
2495,35,63,92697,2,"1,80",1,0,0
2496,46,70,94701,4,"1,90",1,212,0
2497,63,32,93117,3,"0,70",2,141,0
2498,33,14,95133,3,"0,90",3,114,0
2499,38,111,92028,2,"6,10",1,326,0
2500,53,38,94105,4,"2,80",2,144,0
2501,28,121,92096,2,"2,00",1,341,0
2502,44,90,95616,4,"2,60",3,0,0
2503,58,178,92009,2,"6,00",2,0,1
2504,38,20,94024,4,"0,40",2,79,0
2505,48,61,91380,2,"1,70",1,229,0
2506,33,43,96064,4,"0,80",1,0,0
2507,66,39,94590,1,"1,90",2,0,0
2508,59,60,90048,4,"2,10",1,234,0
2509,40,63,93407,3,"3,00",1,0,0
2510,36,8,93401,4,"0,20",3,81,0
2511,62,52,95616,4,"1,30",2,0,0
2512,51,92,92121,4,"3,00",1,0,1
2513,58,111,90212,2,"1,40",1,298,0
2514,52,71,92037,1,"1,40",3,0,0
2515,41,25,92182,2,"0,10",2,91,0
2516,31,34,94558,1,"1,90",3,156,0
2517,28,74,94720,3,"2,60",3,0,0
2518,57,120,95616,2,"2,00",1,0,0
2519,61,50,95125,4,"1,30",2,0,0
2520,60,10,92121,2,"1,00",1,0,0
2521,56,45,90095,4,"2,50",2,113,0
2522,49,29,94551,4,"1,80",1,0,0
2523,63,145,94025,2,"6,90",1,0,0
2524,49,100,95403,2,"6,30",1,0,0
2525,49,24,95678,3,"0,40",1,0,0
2526,32,60,95816,1,"1,20",1,0,0
2527,26,50,95616,4,"0,60",2,0,0
2528,27,43,95120,3,"1,10",2,0,0
2529,57,79,91335,3,"4,40",1,0,0
2530,29,44,95819,3,"0,10",2,0,0
2531,56,31,90024,4,"1,50",3,0,0
2532,59,14,94305,2,"1,00",1,107,0
2533,53,19,94608,4,"0,80",1,106,0
2534,54,111,93023,1,"1,10",2,0,1
2535,56,90,94402,1,"1,90",2,0,0
2536,50,21,90274,2,"0,70",3,129,0
2537,51,104,94949,1,"4,20",2,0,1
2538,53,75,94303,1,"1,90",2,0,0
2539,37,175,92037,2,"7,80",1,297,0
2540,32,98,95929,1,"4,20",1,171,1
2541,49,41,95521,4,"0,10",1,153,0
2542,34,171,90212,2,"2,20",2,569,1
2543,54,79,92630,4,"1,60",2,0,0
2544,64,24,94117,4,"0,60",2,0,0
2545,58,90,95039,1,"3,60",2,0,1
2546,25,39,94720,3,"2,40",2,0,0
2547,50,9,91911,2,"0,00",1,0,0
2548,38,15,90245,2,"0,10",2,90,0
2549,48,80,91343,1,"2,70",1,0,0
2550,41,63,95060,1,"0,70",3,79,0
2551,32,20,93106,1,"0,50",3,102,0
2552,46,43,92120,2,"2,10",3,0,0
2553,39,65,95822,1,"1,50",3,0,0
2554,39,91,93907,2,"1,70",2,151,0
2555,63,53,93940,1,"0,80",1,0,0
2556,58,110,94143,3,"1,70",2,0,0
2557,28,82,92831,3,"1,50",1,103,0
2558,36,23,94553,4,"0,20",3,0,0
2559,43,172,95136,2,"6,67",1,0,0
2560,36,88,90212,2,"2,70",1,0,0
2561,44,71,93943,2,"0,80",3,0,0
2562,31,180,94720,1,"2,90",3,144,1
2563,45,39,92521,2,"2,10",3,184,0
2564,39,94,90401,1,"1,50",3,0,0
2565,43,25,94126,3,"1,00",2,0,0
2566,40,10,94708,2,"0,00",3,102,0
2567,30,42,94305,1,"1,00",1,184,0
2568,58,142,92333,2,"3,90",1,0,0
2569,46,34,92373,2,"1,30",1,0,0
2570,35,139,90024,1,"4,60",1,0,0
2571,30,154,95621,2,"4,50",1,207,0
2572,34,40,91768,2,"2,00",3,89,0
2573,62,33,93907,1,"1,50",3,140,0
2574,58,80,90095,2,"1,60",1,0,0
2575,45,10,92037,3,"0,67",2,100,0
2576,42,41,90401,3,"0,50",3,0,0
2577,60,30,93711,4,"1,30",1,118,0
2578,55,78,95521,1,"0,80",3,190,0
2579,45,164,90638,1,"5,00",1,0,0
2580,52,23,92780,1,"0,40",3,0,0
2581,31,149,92624,1,"6,00",1,0,0
2582,60,25,94132,4,"0,70",3,0,0
2583,33,42,95010,1,"2,10",3,0,0
2584,37,71,91302,1,"2,50",1,185,0
2585,59,114,94606,3,"4,20",2,0,1
2586,51,70,91320,1,"2,80",2,0,0
2587,47,149,92675,4,"6,10",1,0,1
2588,60,55,94998,4,"2,50",2,0,0
2589,61,29,93065,1,"1,30",1,0,0
2590,64,123,90840,1,"3,80",1,0,0
2591,46,152,95814,1,"7,40",3,374,1
2592,31,8,95131,4,"0,70",2,0,0
2593,57,69,94710,4,"0,70",1,245,0
2594,48,161,96003,4,"7,90",3,310,1
2595,48,79,94024,1,"0,20",2,0,0
2596,35,105,92780,1,"4,60",1,0,0
2597,33,39,95032,3,"2,30",1,0,0
2598,47,163,92653,1,"5,00",1,0,0
2599,46,9,94005,1,"0,20",1,0,0
2600,44,71,91006,4,"2,00",3,0,0
2601,42,51,92868,3,"2,10",3,0,0
2602,50,32,90277,1,"1,40",3,167,0
2603,52,161,93108,4,"4,30",1,0,1
2604,53,60,90049,1,"0,20",1,0,0
2605,37,35,92521,4,"1,00",2,0,0
2606,64,41,94305,4,"1,20",2,0,0
2607,46,73,92648,2,"1,70",1,216,0
2608,57,49,94305,4,"1,50",1,214,0
2609,61,79,94024,2,"2,00",1,194,0
2610,42,120,93407,2,"7,50",1,0,0
2611,40,60,94501,2,"3,20",1,0,0
2612,33,78,95051,3,"0,60",2,0,0
2613,50,40,95138,4,"1,10",2,131,0
2614,52,110,94501,2,"5,40",3,204,1
2615,35,160,92093,4,"5,70",3,0,1
2616,57,68,94542,4,"0,70",1,191,0
2617,56,49,92182,2,"1,60",3,103,0
2618,44,65,92037,2,"2,50",1,0,0
2619,23,55,92704,3,"2,40",2,145,0
2620,33,62,92093,3,"2,30",1,98,0
2621,48,152,95616,1,"0,00",1,0,0
2622,45,42,95126,3,"2,50",2,0,0
2623,54,39,90245,4,"0,70",2,0,0
2624,42,111,94304,3,"3,00",1,0,1
2625,47,82,94109,3,"2,10",1,0,0
2626,61,108,93943,4,"3,40",2,0,0
2627,53,59,92038,2,"0,80",3,0,0
2628,56,61,93106,3,"2,50",1,193,0
2629,33,78,95819,4,"2,00",2,0,0
2630,44,18,93943,2,"0,10",3,0,0
2631,63,113,94611,4,"1,70",3,0,0
2632,47,62,92521,1,"2,67",2,0,0
2633,50,81,94720,1,"4,90",1,248,0
2634,49,13,95054,3,"0,40",1,106,0
2635,34,75,94303,1,"2,80",1,194,0
2636,40,33,95616,2,"0,80",3,89,0
2637,38,179,93943,1,"4,10",1,0,0
2638,51,69,94005,3,"2,00",2,0,0
2639,28,45,94025,1,"1,00",3,0,0
2640,52,59,95762,3,"3,00",2,0,0
2641,39,81,94309,2,"2,80",1,0,0
2642,29,133,90095,1,"5,40",1,212,0
2643,54,81,92096,2,"0,00",3,0,0
2644,63,14,92630,4,"0,40",2,86,0
2645,40,28,94061,2,"0,80",3,0,0
2646,36,93,95125,2,"2,20",1,0,0
2647,45,191,92007,3,"2,60",3,123,1
2648,61,155,91605,1,"2,90",1,0,0
2649,26,155,93105,2,"7,20",1,0,0
2650,33,68,92407,4,"1,30",1,0,0
2651,64,52,95060,2,"1,10",1,226,0
2652,43,51,94025,1,"0,70",3,0,0
2653,24,44,90089,4,"1,60",1,180,0
2654,30,121,94555,2,"3,10",1,408,0
2655,60,49,94965,4,"2,20",1,204,0
2656,50,42,91784,2,"1,00",3,78,0
2657,40,144,91040,1,"4,10",1,0,0
2658,31,72,94583,1,"2,60",2,0,0
2659,30,44,94304,1,"1,50",1,109,0
2660,60,43,91763,3,"0,90",3,175,0
2661,39,74,93063,1,"0,10",2,144,0
2662,66,145,90009,1,"2,50",1,0,0
2663,65,158,92346,2,"2,10",1,0,0
2664,54,78,91311,4,"4,90",1,0,0
2665,54,154,95014,1,"2,40",2,352,1
2666,35,105,90064,2,"4,50",3,0,0
2667,32,100,92126,3,"0,60",2,0,0
2668,63,58,94112,1,"0,00",2,0,0
2669,60,113,94507,1,"0,90",1,406,0
2670,43,10,91902,2,"0,10",2,0,0
2671,59,142,94080,2,"2,70",1,0,0
2672,62,128,92093,1,"2,50",1,0,0
2673,30,131,92068,3,"0,50",3,0,1
2674,54,88,92647,4,"1,00",2,122,0
2675,30,101,90245,2,"0,60",1,0,0
2676,31,70,92115,2,"1,75",3,0,0
2677,44,122,91765,1,"0,30",1,0,0
2678,32,70,91423,3,"1,50",1,0,0
2679,63,148,93023,2,"4,30",3,0,1
2680,57,43,92704,2,"2,10",3,166,0
2681,60,31,95060,1,"1,50",3,0,0
2682,37,35,94609,2,"0,80",3,0,0
2683,53,81,90032,4,"2,60",3,0,0
2684,51,19,95812,1,"1,40",3,98,0
2685,30,98,92028,4,"1,80",3,129,0
2686,28,101,90280,4,"2,10",3,0,0
2687,50,81,95053,2,"0,40",3,0,0
2688,52,135,93561,1,"0,60",1,452,0
2689,56,34,94542,2,"0,70",2,0,0
2690,40,104,91730,1,"3,40",1,249,0
2691,64,29,90245,3,"0,70",2,0,0
2692,61,119,95064,2,"5,40",2,0,1
2693,46,82,90230,2,"1,70",2,0,0
2694,55,62,90089,1,"0,20",1,0,0
2695,45,85,94720,3,"2,10",1,0,0
2696,40,8,94960,2,"0,10",2,0,0
2697,63,78,91711,4,"1,70",3,0,0
2698,57,44,93407,3,"0,50",2,0,0
2699,38,122,95819,2,"8,00",1,0,0
2700,37,22,90035,3,"0,10",2,114,0
2701,31,39,94590,4,"2,20",2,0,0
2702,50,55,94305,1,"1,60",2,0,0
2703,42,144,94063,2,"6,10",1,158,0
2704,51,71,92521,1,"2,60",2,0,0
2705,38,191,91710,2,"3,00",1,0,0
2706,53,22,92831,1,"0,50",2,100,0
2707,43,158,90740,1,"2,40",1,0,0
2708,35,131,90089,3,"0,30",3,0,1
2709,49,75,95670,1,"2,80",2,160,0
2710,28,69,94305,3,"0,70",2,170,0
2711,51,39,94304,2,"0,80",1,0,0
2712,39,34,94939,4,"1,70",1,0,0
2713,31,32,91320,1,"1,70",1,0,0
2714,44,129,92028,1,"5,70",1,0,0
2715,46,158,92870,3,"5,40",1,432,1
2716,42,54,90089,1,"1,80",1,0,0
2717,41,34,92182,1,"2,00",2,0,0
2718,23,45,95422,4,"0,60",2,0,0
2719,59,68,95064,2,"2,30",3,0,0
2720,47,53,95929,1,"1,50",2,0,0
2721,48,32,93302,1,"0,10",1,0,0
2722,58,173,92121,2,"7,20",3,0,1
2723,58,31,92126,4,"0,40",1,0,0
2724,54,72,94558,2,"3,70",1,144,0
2725,49,30,90212,4,"0,40",2,157,0
2726,63,138,92675,1,"2,50",1,0,0
2727,62,18,92028,1,"1,50",2,127,0
2728,45,69,90840,1,"2,80",1,220,0
2729,39,58,94555,3,"2,10",1,247,0
2730,58,63,90007,4,"1,50",1,0,0
2731,56,43,90401,2,"0,30",1,0,0
2732,29,28,96651,1,"0,20",3,0,0
2733,33,38,93106,1,"2,10",3,133,0
2734,55,72,93107,3,"0,30",2,147,0
2735,56,64,94126,4,"0,90",1,0,0
2736,36,70,92131,3,"2,60",2,165,0
2737,53,12,95621,1,"0,30",1,0,0
2738,57,159,94577,2,"0,50",1,0,0
2739,35,103,95120,2,"4,50",3,0,0
2740,43,42,91330,1,"0,30",3,0,0
2741,54,48,92182,2,"2,10",3,142,0
2742,29,49,90266,1,"1,50",1,0,0
2743,39,89,95762,2,"0,40",1,0,0
2744,32,22,94583,4,"0,70",2,0,0
2745,51,10,92121,2,"0,20",1,86,0
2746,50,38,95616,1,"1,30",2,120,0
2747,54,49,92703,2,"2,10",3,95,0
2748,38,30,91765,2,"1,40",3,0,0
2749,32,82,94305,1,"2,60",2,240,0
2750,62,82,94086,1,"0,80",3,312,0
2751,57,24,94501,1,"0,10",2,0,0
2752,47,32,92251,4,"0,60",1,156,0
2753,51,34,95819,3,"0,90",3,111,0
2754,54,195,93117,2,"4,75",2,477,1
2755,26,61,93943,4,"2,20",1,119,0
2756,37,22,93711,3,"0,10",2,0,0
2757,27,40,91301,4,"1,00",3,0,0
2758,63,50,93943,2,"2,80",1,205,0
2759,62,35,94501,2,"0,70",3,0,0
2760,59,64,95617,3,"0,30",2,0,0
2761,32,49,94080,3,"2,30",1,0,0
2762,35,44,95045,4,"1,00",2,192,0
2763,56,65,93403,2,"3,70",1,0,0
2764,55,13,93943,4,"0,70",1,0,0
2765,31,84,91320,1,"2,90",3,105,0
2766,54,28,92093,4,"0,20",2,101,0
2767,58,108,95123,3,"4,40",1,0,0
2768,48,59,90401,1,"0,00",1,144,0
2769,48,163,95819,1,"2,40",1,396,0
2770,33,183,91320,2,"8,80",3,582,1
2771,36,69,90024,4,"4,00",3,0,0
2772,41,115,92333,1,"7,00",1,0,0
2773,55,130,92646,4,"6,50",1,0,1
2774,63,185,94309,2,"7,90",2,358,1
2775,53,118,94066,2,"0,30",1,0,0
2776,38,163,95039,1,"4,10",1,0,0
2777,46,140,93106,2,"6,30",1,380,0
2778,59,91,94122,2,"0,70",2,0,0
2779,56,61,92646,4,"1,30",3,0,0
2780,59,168,95521,4,"4,10",2,0,1
2781,39,69,90630,3,"0,90",2,0,0
2782,47,22,92037,1,"0,20",1,104,0
2783,47,53,92691,1,"0,30",1,213,0
2784,53,25,92123,2,"1,00",2,0,0
2785,36,115,91765,4,"2,20",2,0,1
2786,34,31,92521,4,"1,10",3,85,0
2787,36,83,94705,1,"2,80",3,0,0
2788,60,152,92807,2,"6,90",1,0,0
2789,45,30,96003,1,"0,10",1,0,0
2790,27,34,90065,1,"0,20",3,0,0
2791,47,44,95821,1,"1,40",3,0,0
2792,44,182,94710,2,"7,60",1,0,0
2793,54,44,95616,3,"1,50",1,117,0
2794,57,122,94301,2,"6,00",1,153,0
2795,52,35,94550,4,"1,80",1,0,0
2796,51,91,92407,1,"0,80",3,0,0
2797,57,30,94024,2,"2,00",2,0,0
2798,65,53,94608,1,"2,50",3,0,0
2799,58,28,94720,1,"0,30",3,0,0
2800,64,85,94720,4,"3,40",2,200,0
2801,52,28,93907,2,"0,70",2,90,0
2802,58,41,91016,4,"0,40",1,177,0
2803,52,154,90650,1,"5,00",3,0,1
2804,43,41,92831,1,"0,30",3,0,0
2805,56,33,95014,3,"1,50",1,0,0
2806,37,182,94523,3,"5,80",3,0,1
2807,53,59,90740,2,"0,80",3,0,0
2808,27,129,90009,2,"3,30",1,0,0
2809,53,35,94583,3,"0,90",3,136,0
2810,42,185,94705,3,"2,20",2,0,1
2811,58,45,93943,4,"1,30",2,201,0
2812,36,62,94065,4,"0,10",2,145,0
2813,53,183,96008,3,"8,20",3,467,1
2814,48,14,94303,2,"0,10",3,0,0
2815,54,53,94002,1,"2,20",3,0,0
2816,26,48,94019,3,"2,60",3,169,0
2817,50,128,92780,2,"0,40",1,0,0
2818,31,105,94025,1,"4,00",1,331,0
2819,35,40,93943,3,"0,90",1,0,0
2820,63,10,90095,2,"0,40",1,0,0
2821,29,102,90245,2,"3,30",1,303,0
2822,57,31,94143,3,"0,10",2,0,0
2823,30,30,90245,4,"0,80",1,158,0
2824,33,21,90095,1,"0,60",3,0,0
2825,62,44,92867,2,"0,30",1,0,0
2826,35,48,95060,1,"2,50",3,164,0
2827,37,21,94604,3,"0,20",2,0,0
2828,37,84,90266,4,"2,20",2,0,0
2829,35,64,94306,3,"0,70",2,230,0
2830,35,82,94720,1,"2,50",1,138,0
2831,59,39,95616,4,"1,30",1,0,0
2832,53,45,90405,2,"0,80",3,0,0
2833,45,133,92056,4,"5,70",3,0,1
2834,46,152,90009,2,"1,40",1,0,0
2835,40,12,90033,1,"1,00",1,91,0
2836,42,32,94112,3,"1,50",1,149,0
2837,25,74,94085,4,"2,60",1,204,0
2838,39,54,92037,2,"1,10",2,159,0
2839,30,181,94542,3,"4,10",2,0,1
2840,58,75,90034,2,"0,00",3,0,0
2841,41,95,91101,3,"0,10",1,240,0
2842,37,190,94305,4,"7,30",2,565,1
2843,36,90,94709,1,"2,80",1,0,0
2844,27,20,95616,4,"1,00",1,134,0
2845,60,64,95014,3,"2,20",3,0,0
2846,62,85,90019,2,"1,70",3,98,0
2847,67,105,93711,4,"1,70",2,0,0
2848,44,21,90840,1,"0,20",1,0,0
2849,24,78,94720,2,"1,80",2,0,0
2850,45,158,94085,2,"6,67",1,132,0
2851,58,125,94720,1,"4,30",1,219,0
2852,61,81,95449,3,"1,80",2,0,0
2853,54,183,93105,1,"8,10",1,0,0
2854,28,54,94550,4,"0,60",2,0,0
2855,49,79,94025,4,"3,60",3,212,0
2856,35,38,91706,1,"1,50",2,136,0
2857,36,172,94704,4,"1,00",2,295,1
2858,34,184,93106,3,"7,50",1,0,1
2859,36,158,95054,2,"7,80",1,114,0
2860,35,188,94596,1,"0,90",3,282,1
2861,27,20,95064,4,"0,50",3,0,0
2862,42,60,92677,4,"0,20",3,151,0
2863,65,113,92096,4,"2,40",3,0,0
2864,29,70,93101,4,"0,00",1,0,0
2865,65,84,95762,2,"0,00",3,0,0
2866,59,23,94002,2,"0,20",3,0,0
2867,46,141,90089,2,"3,30",1,0,0
2868,59,110,90007,3,"4,40",1,264,0
2869,52,31,94923,4,"1,80",1,0,0
2870,60,22,92660,1,"1,30",1,80,0
2871,43,91,95134,1,"5,20",1,0,0
2872,65,82,94131,4,"2,40",3,252,0
2873,50,23,92630,1,"0,30",1,0,0
2874,48,35,93943,1,"0,10",1,0,0
2875,49,114,91380,1,"2,50",3,0,1
2876,58,18,94402,3,"0,10",2,0,0
2877,24,80,91107,2,"1,60",3,238,0
2878,58,74,95817,2,"2,30",3,0,0
2879,45,122,94590,4,"4,10",2,0,1
2880,42,73,94545,3,"2,33",2,0,0
2881,64,40,96064,2,"1,10",1,0,0
2882,49,55,92103,4,"0,10",3,0,0
2883,55,69,90089,1,"2,70",2,0,0
2884,40,92,90024,4,"1,40",2,0,0
2885,28,48,93943,4,"2,10",3,0,0
2886,57,113,91711,4,"0,60",3,327,1
2887,50,58,93940,1,"1,30",2,0,0
2888,40,109,94025,2,"2,20",1,0,0
2889,55,39,94542,3,"1,00",2,0,0
2890,53,33,94591,3,"1,90",2,144,0
2891,48,18,94304,4,"0,20",1,0,0
2892,59,63,90044,1,"1,60",1,0,0
2893,58,43,92093,1,"2,80",2,0,0
2894,38,70,94022,4,"2,00",3,0,0
2895,49,19,94545,1,"0,90",3,0,0
2896,60,39,94501,4,"1,30",2,140,0
2897,54,81,94720,3,"0,80",1,0,0
2898,28,34,92161,4,"1,30",3,0,0
2899,27,140,91711,1,"5,90",2,175,1
2900,42,114,94305,1,"0,30",1,0,0
2901,52,55,91320,2,"3,20",3,151,0
2902,54,21,95351,1,"0,10",2,76,0
2903,56,50,94022,4,"2,80",2,0,0
2904,58,41,95833,3,"1,50",1,0,0
2905,56,190,90032,3,"2,20",1,0,1
2906,64,8,94110,2,"0,30",3,0,0
2907,35,55,92870,2,"1,67",2,0,0
2908,45,40,91763,2,"1,30",1,0,0
2909,57,22,95616,3,"0,10",2,0,0
2910,35,44,94590,2,"1,67",2,0,0
2911,46,102,95039,3,"4,50",3,0,1
2912,30,54,93033,4,"1,80",3,235,0
2913,44,130,90291,4,"3,20",2,0,1
2914,39,75,94501,3,"2,33",2,0,0
2915,42,42,95929,2,"1,70",1,0,0
2916,34,133,92110,1,"3,80",1,0,0
2917,46,40,92037,1,"1,20",2,0,0
2918,55,34,94305,3,"1,50",1,101,0
2919,28,142,93727,1,"0,80",1,0,0
2920,35,64,94542,3,"2,30",1,0,0
2921,60,44,94720,2,"1,60",3,170,0
2922,50,95,91401,1,"0,30",1,262,0
2923,52,49,90011,1,"1,40",3,0,0
2924,51,12,91007,2,"0,20",1,0,0
2925,51,98,90024,1,"1,30",3,0,0
2926,59,42,91711,4,"0,40",1,0,0
2927,53,44,92152,2,"0,60",3,0,0
2928,43,124,94117,1,"5,20",1,0,0
2929,31,175,95005,2,"6,70",1,0,0
2930,32,22,94061,4,"0,30",1,0,0
2931,41,78,95929,4,"2,67",1,99,0
2932,31,54,91741,2,"1,00",2,109,0
2933,41,154,92407,1,"7,00",1,0,0
2934,47,42,95820,3,"2,70",2,0,0
2935,37,195,91763,2,"6,50",1,635,0
2936,53,80,93023,1,"3,00",3,0,0
2937,49,81,94301,3,"2,00",2,0,0
2938,62,89,94022,2,"2,00",1,0,0
2939,33,61,93943,3,"2,60",2,0,0
2940,54,25,90016,4,"0,40",3,0,0
2941,27,43,90245,3,"0,10",2,163,0
2942,60,122,92606,1,"2,60",1,352,0
2943,29,160,90405,1,"4,30",1,385,0
2944,56,83,91320,4,"1,60",2,0,0
2945,55,79,92182,2,"0,00",3,0,0
2946,45,30,94305,3,"0,50",2,0,0
2947,33,145,94110,1,"4,30",1,437,0
2948,45,151,90024,2,"3,30",1,328,0
2949,44,14,94720,2,"0,10",3,98,0
2950,37,19,95054,3,"0,20",2,0,0
2951,42,55,95820,1,"0,70",3,135,0
2952,26,132,94720,2,"2,40",3,0,1
2953,33,182,94065,1,"8,60",1,0,0
2954,61,78,91330,3,"0,50",1,0,0
2955,31,42,95822,1,"2,40",2,0,0
2956,54,44,95518,2,"2,30",3,187,0
2957,62,195,91125,4,"5,20",3,522,1
2958,61,53,92717,3,"0,50",2,0,0
2959,66,65,92612,3,"2,40",1,0,0
2960,38,43,94305,4,"0,20",1,0,0
2961,55,38,90035,4,"1,50",3,0,0
2962,60,50,95741,1,"1,80",3,0,0
2963,23,81,91711,2,"1,80",2,0,0
2964,29,41,94588,1,"1,90",3,0,0
2965,35,73,93943,3,"2,30",1,0,0
2966,53,31,91605,2,"0,40",3,104,0
2967,32,84,91320,3,"0,60",2,0,0
2968,38,95,94109,2,"1,90",1,0,0
2969,44,162,90840,4,"1,30",1,301,1
2970,43,60,95039,2,"2,20",3,115,0
2971,54,121,95039,2,"1,10",3,0,1
2972,52,43,91380,3,"1,00",2,165,0
2973,31,38,92182,1,"1,80",2,182,0
2974,47,82,92084,1,"2,90",1,276,0
2975,42,52,95008,4,"1,90",1,0,0
2976,57,43,91016,3,"1,50",1,168,0
2977,33,82,95747,1,"2,60",2,0,0
2978,35,161,94109,1,"4,10",1,0,0
2979,56,24,94550,2,"0,70",2,0,0
2980,57,102,90210,1,"2,60",1,0,0
2981,25,53,94305,3,"2,40",2,0,0
2982,53,85,92037,1,"1,20",1,0,0
2983,59,111,95120,3,"4,40",1,0,0
2984,56,90,95054,2,"0,30",1,0,0
2985,54,94,92709,2,"1,10",1,188,0
2986,48,63,94606,4,"3,60",3,0,0
2987,55,153,94305,2,"2,80",2,0,1
2988,33,39,92037,2,"2,00",3,0,0
2989,46,205,95762,2,"8,80",1,181,0
2990,42,142,93106,1,"3,40",1,496,0
2991,49,163,94608,2,"0,40",1,0,0
2992,42,113,93014,3,"1,00",1,0,0
2993,46,64,92104,1,"2,90",1,0,0
2994,65,20,92647,3,"0,10",3,0,0
2995,50,179,94025,1,"1,00",1,0,0
2996,54,91,91101,2,"4,50",3,90,0
2997,42,103,91367,1,"3,33",1,0,1
2998,57,80,95053,4,"1,60",2,0,0
2999,61,38,93106,2,"0,30",1,0,0
3000,60,44,94143,1,"0,20",1,0,0
3001,40,164,94720,1,"4,30",2,0,1
3002,33,81,92647,3,"1,60",1,0,0
3003,37,95,90095,2,"1,70",2,83,0
3004,52,44,90747,3,"1,90",2,0,0
3005,33,88,94583,3,"1,60",1,0,0
3006,62,148,94111,3,"7,00",2,0,1
3007,62,169,95014,3,"5,00",2,184,1
3008,63,11,91711,1,"0,80",2,102,0
3009,55,92,94550,1,"3,00",3,158,0
3010,33,74,92120,3,"2,60",2,0,0
3011,25,72,94301,3,"0,80",1,0,0
3012,55,63,95616,3,"2,67",1,0,0
3013,29,172,92373,2,"4,50",1,415,0
3014,45,183,90029,2,"1,40",1,0,0
3015,60,40,91311,1,"2,50",3,166,0
3016,44,68,92673,4,"2,90",1,0,0
3017,48,78,91423,4,"3,60",3,0,0
3018,57,68,90041,2,"3,70",1,184,0
3019,58,49,94005,1,"1,40",1,99,0
3020,58,39,94132,2,"2,30",3,0,0
3021,44,151,95193,1,"3,50",1,392,0
3022,54,159,90245,2,"0,50",1,461,0
3023,59,89,94608,4,"1,90",2,0,0
3024,63,105,92694,4,"1,70",3,244,0
3025,61,78,90840,2,"2,00",1,0,0
3026,58,128,94609,2,"2,70",1,344,0
3027,44,81,90254,4,"0,80",1,228,0
3028,53,50,93305,4,"0,10",3,152,0
3029,63,38,92624,3,"0,10",3,178,0
3030,41,119,94960,2,"6,10",1,263,0
3031,50,110,94509,3,"1,80",2,0,0
3032,51,29,90212,1,"1,40",3,102,0
3033,47,19,94590,1,"0,40",3,0,0
3034,43,130,90630,2,"4,70",3,221,1
3035,46,38,90024,1,"2,40",1,130,0
3036,50,31,95054,1,"0,30",3,0,0
3037,33,14,91320,4,"0,70",2,105,0
3038,27,158,95060,3,"0,40",2,0,1
3039,34,39,92124,4,"0,20",1,115,0
3040,34,141,95616,2,"4,90",3,0,1
3041,28,33,95814,3,"1,00",1,167,0
3042,29,92,95006,2,"0,60",1,0,0
3043,52,78,94301,3,"3,00",2,0,0
3044,47,42,91754,3,"2,70",2,0,0
3045,41,15,94124,2,"0,30",2,83,0
3046,58,48,91768,1,"2,80",2,0,0
3047,37,63,95630,3,"2,30",1,0,0
3048,57,149,95060,1,"4,70",1,0,0
3049,63,49,90275,1,"0,80",1,103,0
3050,60,125,94720,2,"3,90",1,0,0
3051,50,58,92131,1,"1,30",2,0,0
3052,60,48,94538,3,"1,50",1,0,0
3053,54,75,94720,2,"3,20",3,0,0
3054,28,114,92521,2,"0,20",1,0,0
3055,45,134,92697,4,"5,50",2,0,1
3056,28,111,94305,4,"2,30",3,0,0
3057,54,62,94301,4,"3,80",2,149,0
3058,42,45,95616,1,"0,70",1,0,0
3059,30,113,90064,2,"0,20",1,0,0
3060,61,128,94550,1,"2,60",1,0,0
3061,64,168,94061,4,"5,70",3,0,1
3062,38,81,90095,1,"4,00",3,206,0
3063,39,75,92521,1,"0,10",2,297,0
3064,54,21,95841,4,"0,10",3,0,0
3065,59,83,94701,3,"4,40",1,0,0
3066,39,121,92354,1,"3,50",1,368,0
3067,63,40,91320,4,"1,67",3,0,0
3068,31,101,94501,1,"2,90",3,170,0
3069,56,90,92120,2,"4,50",3,0,0
3070,47,68,91320,1,"2,67",2,0,0
3071,28,74,91330,2,"1,80",2,221,0
3072,32,74,93023,4,"0,10",2,257,0
